value__sum_values,value__median,value__mean,value__length,value__standard_deviation,value__variance,value__root_mean_square,value__maximum,value__absolute_maximum,value__minimum
-0.7348639812299986,-0.0002441406,-3.9658066984889293e-05,18530.0,0.04228232822374729,0.001787795280020697,0.04228234682208373,0.2441406,0.2441406,-0.2267761
0.30071953402000107,-0.001068115,1.6228792985429092e-05,18530.0,0.04340049776237325,0.0018836032060217654,0.04340050079659781,0.2684326,0.2714233,-0.2714233
-0.47756935761,-9.155273e-05,-2.5772766195898543e-05,18530.0,0.029535051110886043,0.0008723192441226509,0.029535062355751485,0.2134705,0.2134705,-0.2103882
0.007569006900000702,0.0002441406,4.0847311926609295e-07,18530.0,0.018125694579917848,0.0003285408040044632,0.018125694584520437,0.08029175,0.1560669,-0.1560669
-0.5621939437199988,0.0008087158,-3.0339662370210403e-05,18530.0,0.03889597948132874,0.001512897219811946,0.038895991314106634,0.3427734,0.3427734,-0.3320313
-0.8686220389300008,0.000213623,-4.687652665569351e-05,18530.0,0.1147660816272836,0.013171253492080325,0.11476609120070735,0.9999695,0.9999695,-0.9413452
-0.9573965467300006,0.0001220703,-5.166737974797629e-05,18530.0,0.018229689706241666,0.0003323215867858533,0.018229762925062502,0.1389771,0.1401062,-0.1401062
-0.04565458036999981,-0.0002746582,-2.4638197717215224e-06,18530.0,0.025297134308086302,0.0006399450042013571,0.02529713442806843,0.1538391,0.1538391,-0.1355286
-3.1864929141999996,0.0006408691,-0.00017196399968699404,18530.0,0.03148984252232669,0.0009916101820809345,0.0314903120609835,0.1647949,0.2449951,-0.2449951
-0.9261170286600015,7.6293945e-05,-4.99793323615759e-05,18530.0,0.03545403512397494,0.001256988606572049,0.03545407035173412,0.3040466,0.3040466,-0.2450562
-4.80575478608,-0.001678467,-0.0002593499614722072,18530.0,0.15090326124061776,0.02277179425305413,0.1509034841064203,0.9999695,0.9999695,-0.9578247
-0.6613789736200051,0.0024261474999999998,-3.569233532757718e-05,18530.0,0.2395955417097696,0.057406023607197945,0.23959554436829736,0.9999695,1.0,-1.0
-0.5280154075400004,0.0002746582,-2.849516500485701e-05,18530.0,0.032862508319017464,0.0010799444530174922,0.03286252067313037,0.2035828,0.2035828,-0.196106
-0.8073108259099981,-0.0003051758,-4.3567772580140214e-05,18530.0,0.04370434445294571,0.001910069724061726,0.04370436616875406,0.2569275,0.4954224,-0.4954224
-0.5199585234599997,-3.051758e-05,-2.806036284187802e-05,18530.0,0.009889049593292181,9.779330185859227e-05,0.009889089404113763,0.09991455,0.1232605,-0.1232605
-2.7539993214299994,0.0003662109,-0.0001486238165909336,18530.0,0.06847593387191943,0.004688953519631482,0.06847609516225601,0.4039001,0.4407654,-0.4407654
-0.7439580426799964,0.002105713,-4.0148842022665754e-05,18530.0,0.07395659120044042,0.00546957738198906,0.07395660209824798,0.4682007,0.5811462,-0.5811462
1.49621603648,0.001312256,8.074560369562871e-05,18530.0,0.04122197195750167,0.001699250972065054,0.041222051039674995,0.285614,0.285614,-0.183136
-0.0487664744700001,0.001556396,-2.6317579314624985e-06,18530.0,0.0320060542407438,0.0010243875080614342,0.03200605434894442,0.1807251,0.2711487,-0.2711487
-0.6256412172799997,-0.000213623,-3.3763692243928746e-05,18530.0,0.03410850294227226,0.0011633899729629955,0.034108519653451824,0.2252197,0.2431641,-0.2431641
